Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Moritz Reinhard;ST (C);30;0 € - 95K €;Regional Div. Southwest;Germany;1,1;1,3;52%;0,0;15%;0;0,0;1,1;0,2;92%;16,2;0;0,2;1,4;0,9;0,2;1,5;1,9;0;24,2;0,5;4,3;1,1;0,8;3;0,2;3,7;0,0;0,0;0,5;9,2;0,5;10,1;0,1;0,5;2,3;0,0;0,5;33;0,0;23;-0.61;5;0,6;0;1181
Felix Dornebusch;GK;31;45K € - 150K €;Regional Div. Southwest;Germany;0,0;4,7;0%;0,0;0%;74;0,2;0,0;0,0;79%;8,5;4.04;4,3;0,0;0,0;0,0;0,0;0,0;87;23,8;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;22;1530
Malek Fakhro;AM (RL), ST (C);28;18K € - 170K €;Regional Div. Northeast;Germany;0,9;2,3;42%;0,0;15%;0;0,0;1,2;0,4;88%;9,9;0;0,1;1,9;0,6;0,4;1,3;1,6;0;31,3;0,9;4,7;1,2;0,6;5;0,1;3,8;0,0;0,1;0,6;9,6;0,4;8,1;0,1;0,4;1,9;0,0;0,4;33;0,0;24;1.91;7;0,4;0;1270
Noah Plume;D (C), DM;29;14K € - 130K €;3. Liga;Germany;3,2;7,7;33%;0,1;0%;0;0,0;0,1;0,0;88%;4,0;0;0,9;2,8;0,9;0,8;0,0;0,1;0;32,2;2,1;3,5;0,1;0,1;17;0,0;0,1;0,6;0,7;0,0;9,9;0,0;3,5;0,0;0,0;1,9;0,0;0,0;0;0,2;54;-0.13;20;0,0;0;1800
Leon Pomnitz;DM, M/AM (C);30;24K € - 250K €;Regional Div. Southwest;Germany;1,4;12,9;39%;0,0;12%;0;0,0;1,9;0,2;89%;17,0;0;0,5;4,5;1,4;0,5;0,5;0,7;0;40,7;3,2;11,1;1,9;0,9;11;0,3;1,7;0,0;0,2;0,2;12,3;0,2;4,7;0,1;1,1;1,0;0,2;1,1;24;0,1;21;0.09;15;0,2;0;2123
Sercan Sararer;M (C), AM (RLC), ST (C);36;5K € - 18K €;Regional Div. Southwest;Germany;1,5;11,8;36%;0,0;14%;0;0,0;1,6;0,4;86%;18,2;0;0,5;4,6;1,1;0,6;0,4;0,6;0;44,2;2,4;9,5;1,6;0,8;9;0,4;1,5;0,0;0,1;0,2;12,5;0,1;3,7;0,2;1,3;0,9;0,4;1,3;26;0,0;25;1.51;12;0,1;0;1278
Robin Müller;M (R), AM (RL), ST (C);25;14K € - 150K €;3. Liga;Germany;1,0;3,1;45%;0,0;19%;0;0,0;0,6;0,2;91%;6,7;0;0,2;3,6;0,9;0,4;1,0;1,0;0;29,2;1,6;9,2;0,6;1,1;5;0,0;2,2;0,0;0,1;0,4;11,4;0,4;6,7;0,1;1,6;0,6;0,1;1,6;0;0,0;9;0.73;8;0,4;0;1267
Julius Bochmann;D (C), DM;20;75K € - 250K €;Regional Div. Northeast;Germany;3,2;15,2;33%;0,1;0%;0;0,0;0,3;0,1;88%;4,5;0;1,1;4,0;0,9;0,8;0,1;0,1;0;45,1;2,1;5,0;0,3;0,1;15;0,0;0,3;0,6;0,6;0,0;10,2;0,0;6,5;0,1;0,1;4,3;0,1;0,1;0;0,8;66;-0.61;15;0,0;0;1744
Aaron Frey;D (LC), DM;28;24K € - 240K €;Regional Div. Southwest;Germany;3,4;15,5;19%;0,2;6%;0;0,0;0,6;0,1;88%;6,7;0;1,0;4,8;1,3;0,8;0,2;0,2;0;48,6;3,4;8,3;0,6;0,2;10;0,1;1,3;0,4;0,2;0,1;11,3;0,1;5,9;0,0;0,7;4,6;0,0;0,7;11;0,5;78;-0.72;14;0,1;0;1134
Matthias Haeder;AM (R), ST (C);36;0 € - 2,5K €;Regional Div. West;Germany;0,4;0,9;57%;0,0;18%;0;0,0;1,2;0,0;88%;21,5;0;0,1;2,2;1,0;0,2;0,4;0,9;0;26,7;0,8;3,4;1,2;0,5;3;0,1;1,7;0,0;0,1;0,3;9,6;0,3;9,7;0,0;0,9;2,2;0,0;0,9;6;0,1;23;-0.25;6;0,3;0;1521
Nico Knystock;D (RL), WB/M (L);30;55K € - 200K €;Regional Div. North;Germany;4,5;12,5;29%;0,0;0%;0;0,0;1,1;0,2;87%;13,1;0;0,9;6,2;2,0;1,6;0,2;0,1;0;54,9;5,9;13,3;1,5;1,3;30;0,3;0,4;0,5;0,3;0,0;11,6;0,0;3,2;0,1;3,3;1,6;0,1;8,4;13;0,2;51;-0.89;34;0,0;0;1638
René Guder;M (R), AM (RL), ST (C);31;50K € - 170K €;Regional Div. North;Germany;0,8;2,2;46%;0,1;21%;0;0,0;1,0;0,3;88%;18,4;0;0,2;1,5;0,4;0,3;0,4;0,9;0;24,8;0,8;4,7;1,0;0,4;4;0,0;1,9;0,0;0,1;0,4;9,2;0,3;8,5;0,1;0,1;1,6;0,1;0,6;0;0,0;19;1.85;5;0,3;0;1296
Nikell Touglo;D (C);24;0 € - 120K €;Regional Div. North;Germany;3,4;19,3;0%;0,1;0%;0;0,0;0,1;0,0;84%;2,9;0;1,3;2,5;1,0;0,8;0,2;0,0;0;48,2;2,0;3,4;0,1;0,0;10;0,0;0,3;0,8;0,6;0,0;9,6;0,0;7,0;0,0;0,1;4,9;0,0;0,1;0;1,2;71;-0.04;10;0,0;0;1061
Samuel Owusu Addai;M (R), AM (RL);23;22K € - 210K €;Regional Div. West;Germany;2,0;4,3;38%;0,0;29%;0;0,0;1,7;0,2;87%;18,2;0;0,5;8,2;1,5;0,8;0,5;0,6;0;40,8;2,6;9,2;1,7;4,4;13;1,9;1,5;0,0;0,2;0,5;11,0;0,2;5,3;0,1;6,5;1,2;0,2;6,5;29;0,2;23;4.15;18;0,2;0;1398
Johann Berger;DM, M (C);26;14K € - 140K €;3. Liga;Germany;3,0;8,7;20%;0,1;0%;0;0,0;1,2;0,1;88%;8,1;0;1,0;6,1;1,5;1,2;0,7;0,1;0;54,7;6,6;13,0;1,2;0,2;18;0,1;0,7;0,3;0,6;0,0;12,2;0,0;2,5;0,1;0,1;1,4;0,1;2,0;12;0,2;55;-0.43;23;0,0;0;1382
Emre Böyükata;M (L), AM (RL);20;6K € - 60K €;Regional Div. Southwest;Germany;1,9;2,9;32%;0,0;9%;0;0,0;1,4;0,3;92%;19,6;0;0,3;7,5;1,9;1,7;0,5;0,5;0;46,0;2,9;13,6;1,4;3,6;24;1,4;1,6;0,0;0,2;0,1;11,4;0,2;4,4;0,1;4,9;1,4;0,1;4,9;27;0,1;32;-0.18;24;0,2;0;1261
Dominic Minz;D (RLC);26;14K € - 140K €;3. Liga;Germany;3,1;13,4;25%;0,1;0%;0;0,0;0,2;0,1;77%;12,3;0;1,6;1,6;0,6;0,5;0,0;0,1;0;52,4;3,6;6,0;0,2;0,0;10;0,0;0,2;0,2;0,2;0,0;10,3;0,0;7,0;0,0;0,0;5,0;0,0;0,0;0;0,9;70;-0.33;11;0,0;0;1800
Maximilian Neuberger;D (RC);25;60K € - 210K €;Regional Div. Bavaria;Germany;2,8;15,4;15%;0,2;0%;0;0,0;0,2;0,1;90%;3,9;0;1,2;3,1;1,4;0,8;0,3;0,1;0;48,5;2,8;3,2;0,2;0,1;13;0,0;0,8;0,6;0,3;0,0;9,9;0,1;7,6;0,0;0,0;5,8;0,1;0,0;0;2,1;76;-1.12;15;0,1;0;1469
Maximilian Rossmann;D (RC);30;40K € - 375K €;Regional Div. Southwest;Germany;2,9;14,4;15%;0,2;12%;0;0,0;0,2;0,1;91%;2,9;0;1,0;3,5;1,0;0,5;0,5;0,2;0;42,4;2,3;3,6;0,2;0,0;11;0,0;1,2;0,5;0,8;0,1;10,1;0,1;5,5;0,1;0,0;3,9;0,0;0,0;0;0,8;69;0.43;16;0,1;0;1916
Oğuzcan Büyükarslan;M (R), AM (RLC);22;14K € - 140K €;Regional Div. West;Germany;1,9;4,9;22%;0,0;7%;0;0,0;1,9;0,1;89%;16,4;0;0,3;7,6;1,6;1,2;0,5;0,4;0;41,2;3,3;10,9;1,9;3,3;18;1,2;1,7;0,0;0,4;0,1;11,4;0,2;4,6;0,2;6,5;1,2;0,2;6,5;18;0,0;25;-1.24;20;0,2;0;1390
Simon Gollnack;AM (RL), ST (C);23;2,5K € - 24K €;Regional Div. Northeast;Germany;1,0;1,9;47%;0,0;17%;0;0,0;0,8;0,1;88%;14,5;0;0,3;2,3;0,6;0,2;0,5;1,0;0;30,7;0,6;5,4;0,8;1,0;3;0,1;2,1;0,0;0,2;0,4;10,3;0,2;9,6;0,0;0,7;2,9;0,0;0,7;18;0,1;30;2.5;3;0,2;0;1515
Phillip Aboagye;D (RL), WB/M (R);25;2,5K € - 22K €;Regional Div. Northeast;Germany;3,8;11,4;20%;0,0;0%;0;0,0;0,5;0,2;84%;18,1;0;0,8;4,6;1,4;0,9;0,3;0,2;0;51,6;4,7;10,5;0,5;0,8;12;0,1;0,8;0,5;0,4;0,0;10,0;0,1;4,9;0,0;2,5;2,6;0,1;2,5;3;0,3;53;-0.96;14;0,1;0;1171
Abolfazl Masjedizadah;DM, M (C);18;12K € - 110K €;Regional Div. Southwest;Germany;3,0;10,5;20%;0,1;0%;0;0,0;1,0;0,1;92%;7,1;0;1,6;3,5;1,6;0,8;0,1;0,1;0;50,7;2,8;8,8;1,0;0,1;11;0,0;0,4;0,0;0,6;0,0;11,8;0,0;2,4;0,1;0,1;1,3;0,1;0,1;0;0,3;56;-0.48;13;0,0;0;1222
Jannick Theißen;GK;27;2K € - 18K €;Regional Div. West;Germany;0,0;3,4;0%;0,0;0%;66;0,0;0,0;0,0;55%;7,7;0.48;5,7;0,0;0,0;0,0;0,0;0,0;88;25,9;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;24;1890
Jusuf Ugljanin;D/WB (L);19;75K € - 750K €;Regional Div. Southwest;Germany;3,0;13,2;33%;0,1;0%;0;0,0;1,2;0,5;86%;12,5;0;1,3;5,4;1,6;1,4;0,1;0,1;0;57,6;7,2;10,0;1,2;1,0;23;0,5;0,2;0,2;0,7;0,0;11,6;0,0;4,2;0,2;2,9;2,5;0,2;2,9;17;0,2;59;-0.04;26;0,0;0;1454
Grace Bokake;M (C), AM (RLC), ST (C);23;22K € - 220K €;Regional Div. Northeast;Germany;1,2;14,0;45%;0,1;18%;0;0,0;1,9;0,4;91%;18,5;0;0,6;3,9;1,3;0,5;0,2;0,5;0;41,6;2,8;10,1;2,9;1,4;10;0,3;1,1;0,0;0,1;0,2;11,9;0,1;5,6;0,2;1,1;2,3;0,1;7,3;13;0,0;42;1.84;16;0,1;0;1765
Erik Zenga;DM, M (C);32;Not for Sale;Regional Div. North;Germany;2,8;16,0;0%;0,1;0%;0;0,0;1,1;0,6;88%;5,6;0;0,8;5,2;1,8;1,1;0,0;0,0;0;45,4;4,7;8,3;1,1;0,3;19;0,1;0,1;0,2;0,3;0,0;10,6;0,0;3,1;0,2;0,2;2,2;0,2;0,2;33;0,2;72;-0.15;29;0,0;0;1581
Florian Abel;DM, M (RC), AM (C);36;0 €;Regional Div. West;Germany;1,3;12,5;25%;0,0;0%;0;0,0;2,0;0,1;91%;17,1;0;0,4;4,6;1,2;0,4;0,4;0,2;0;40,0;3,1;10,4;2,0;0,7;6;0,1;0,7;0,0;0,2;0,0;12,2;0,0;4,9;0,0;0,7;0,6;0,1;0,7;16;0,2;12;-0.55;11;0,0;0;1493
Gabriel Sadlek;D (LC), DM;19;22K € - 230K €;Regional Div. Northeast;Germany;3,0;15,6;0%;0,0;0%;0;0,0;1,1;0,1;88%;13,6;0;1,1;6,0;1,2;0,9;0,1;0,0;0;53,1;6,2;12,4;1,1;0,5;13;0,4;0,1;0,1;0,7;0,0;11,6;0,0;4,4;0,0;2,1;2,5;0,0;2,1;17;0,4;56;-0.07;17;0,0;0;1240
Muhammad Dahaba;D (C), DM;20;150K € - 1,5M €;Regional Div. North;Germany;3,8;18,3;50%;0,1;10%;0;0,0;0,2;0,0;90%;2,6;0;0,9;1,9;0,4;0,2;0,3;0,3;0;43,2;2,1;3,6;0,2;0,0;3;0,0;0,6;1,0;1,1;0,1;9,9;0,1;7,6;0,0;0,1;5,2;0,0;0,1;0;1,5;68;-0.37;3;0,1;0;1530
Benjamin Baier;DM, M/AM (C);37;0 € - 8K €;Regional Div. Bavaria;Germany;1,8;10,6;57%;0,0;0%;0;0,0;1,9;0,1;89%;15,7;0;0,2;4,7;1,3;0,6;0,3;0,5;0;43,7;3,1;8,0;2,6;0,6;11;0,1;0,8;0,0;0,2;0,0;11,7;0,1;4,8;0,1;0,9;0,9;0,1;4,1;15;0,2;20;-1.11;13;0,1;0;1532
Lukas Kiefer;DM, M (C);32;Not for Sale;Regional Div. Southwest;Germany;2,6;12,0;27%;0,1;7%;0;0,0;0,8;0,2;88%;6,0;0;1,2;6,0;1,8;0,9;0,2;0,2;0;46,7;3,6;10,1;0,8;0,1;16;0,2;0,9;1,0;0,6;0,1;11,5;0,1;1,9;0,1;0,4;1,2;0,1;0,4;50;0,2;61;-0.3;20;0,1;0;1540
Kevin Ibrahim;GK;25;30K € - 110K €;Regional Div. Southwest;Germany;0,0;3,9;0%;0,0;0%;70;0,2;0,1;0,0;62%;6,5;3.37;5,1;0,0;0,0;0,0;0,0;0,0;86;25,7;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;17;1620
Dominic Hartmann;M (C), AM (LC);33;0 € - 35K €;Regional Div. North;Germany;1,6;9,5;43%;0,0;17%;0;0,0;2,2;0,3;87%;19,7;0;0,4;5,1;1,6;0,9;0,6;0,7;0;41,6;2,8;8,6;2,3;0,7;12;0,3;1,7;0,0;0,1;0,3;12,0;0,2;5,5;0,1;1,2;2,5;0,4;3,3;15;0,0;45;1.73;13;0,2;0;1237
Lion Schweers;D (C);29;0 € - 130K €;Regional Div. West;Germany;2,8;14,6;33%;0,1;17%;0;0,0;0,2;0,1;88%;3,0;0;1,3;3,1;1,2;0,8;0,1;0,3;0;41,5;2,7;2,7;0,2;0,0;15;0,0;0,9;0,6;0,9;0,2;9,6;0,1;3,0;0,0;0,1;2,0;0,0;0,1;0;0,5;66;1.24;19;0,1;0;1790
Matthias Ostrzolek;D/WB (L);35;0 € - 2,5K €;Regional Div. Bavaria;Germany;4,1;15,9;54%;0,1;15%;0;0,0;0,8;0,3;84%;14,4;0;0,6;6,0;1,6;1,3;0,3;0,4;0;56,6;7,0;13,2;1,3;1,4;22;0,5;0,8;0,8;0,5;0,1;11,8;0,1;4,3;0,3;3,0;2,9;0,1;11,1;12;0,4;67;0.98;24;0,1;0;1542
Moritz Dittmann;AM (RL), ST (C);23;22K € - 230K €;Regional Div. Southwest;Germany;1,0;3,0;56%;0,0;33%;0;0,0;1,3;0,4;89%;15,4;0;0,3;4,4;1,5;0,7;0,4;1,1;0;31,6;1,6;6,3;1,3;1,9;10;0,8;2,0;0,0;0,1;0,7;9,4;0,2;7,6;0,3;2,7;2,5;0,4;2,7;30;0,0;33;6.49;12;0,2;0;1206
Christoph Meister;D/WB (R);21;28K € - 275K €;Regional Div. Bavaria;Germany;2,4;11,2;25%;0,1;25%;0;0,0;1,1;0,1;88%;16,3;0;0,4;7,6;2,5;1,2;0,2;0,1;0;48,8;4,9;19,9;1,1;2,0;14;1,2;0,4;0,7;0,9;0,1;12,7;0,0;5,2;0,0;7,8;2,8;0,0;7,8;15;0,2;54;0.66;24;0,0;0;1025
Jannik Zahmel;AM (RL), ST (C);22;120K € - 425K €;Regional Div. North;Germany;2,6;3,7;29%;0,0;12%;0;0,0;1,8;0,3;89%;19,7;0;0,4;6,3;1,8;1,4;0,6;0,3;0;39,7;3,1;10,0;1,8;3,5;20;1,1;1,2;0,0;0,1;0,1;11,6;0,1;5,6;0,1;6,4;2,2;0,0;6,4;17;0,1;40;0.78;20;0,1;0;1329
Jamil Najjar;D (LC);22;95K € - 325K €;Regional Div. West;Germany;3,4;17,8;29%;0,2;29%;0;0,0;0,2;0,2;87%;2,8;0;1,0;3,3;1,0;0,3;0,2;0,1;0;43,7;2,1;2,0;0,2;0,0;5;0,1;0,5;0,5;0,7;0,1;9,6;0,0;6,5;0,2;0,1;4,9;0,1;0,1;50;1,4;76;1.77;8;0,0;0;1300
Ardian Morina;M (R), AM (C), ST (C);32;0 €;Regional Div. Bavaria;Germany;0,4;2,6;37%;0,0;20%;0;0,0;1,4;0,1;91%;15,2;0;0,1;1,6;0,9;0,3;0,8;0,8;0;26,3;0,7;4,1;1,5;0,4;5;0,1;2,2;0,0;0,1;0,4;10,3;0,2;9,3;0,1;0,4;2,8;0,1;0,6;16;0,0;30;1.86;5;0,3;0;1714
Nick Otto;D (RC), DM;26;60K € - 210K €;Regional Div. North;Germany;3,1;15,5;30%;0,2;10%;0;0,0;0,4;0,2;93%;3,5;0;1,2;2,3;1,1;0,6;0,2;0,2;0;45,5;2,4;3,6;0,4;0,0;10;0,0;0,6;0,4;0,7;0,1;9,8;0,1;5,4;0,1;0,2;3,8;0,1;0,5;12;0,6;71;-0.13;14;0,1;0;1530
Julian Weigel;M/AM (C);24;0 € - 100K €;Regional Div. Northeast;Germany;1,0;12,6;50%;0,0;13%;0;0,0;1,3;0,5;92%;18,4;0;0,2;3,3;1,0;0,3;0,3;0,5;0;26,8;1,7;5,8;1,3;0,8;5;0,3;0,9;0,0;0,1;0,1;8,3;0,1;3,6;0,2;0,8;1,3;0,3;0,8;46;0,0;35;0.46;8;0,1;0;1549
Kilian Senkbeil;D (RC), DM;26;5K € - 55K €;Regional Div. Northeast;Germany;2,5;12,3;0%;0,1;0%;0;0,0;0,7;0,1;90%;6,5;0;1,2;4,4;1,2;0,8;0,1;0,0;0;44,2;3,8;7,2;0,7;0,1;14;0,0;0,3;0,2;0,4;0,0;11,3;0,0;3,9;0,1;0,3;1,7;0,1;0,3;0;0,5;44;-0.51;17;0,0;0;1656
Marius Liesegang;GK;25;3,5K € - 35K €;Regional Div. Northeast;Germany;0,0;3,4;0%;0,0;0%;66;-0,1;0,1;0,0;76%;7,4;-1.34;4,2;0,0;0,0;0,0;0,0;0,0;89;24,9;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;21;1800
Lukas Wilton;D (LC), WB (L);30;110K € - 375K €;Regional Div. Northeast;Germany;3,5;14,7;0%;0,2;0%;0;0,0;1,6;0,1;89%;10,3;0;1,4;5,9;1,7;1,7;0,1;0,0;0;54,4;5,9;9,5;1,6;0,1;24;0,0;0,4;0,9;0,7;0,0;10,3;0,0;5,6;0,1;1,7;3,9;0,1;2,5;0;0,4;69;-0.67;25;0,0;0;1245
Verthomy Boboy;D (C);22;90K € - 900K €;3. Liga;Germany;2,6;10,5;30%;0,1;0%;0;0,0;0,1;0,0;87%;6,7;0;1,7;2,2;0,6;0,8;0,3;0,2;0;48,6;2,7;5,4;0,1;0,0;11;0,0;0,7;0,9;0,8;0,0;10,6;0,1;5,3;0,0;0,0;3,3;0,1;0,0;0;1,2;63;-1.32;11;0,1;0;1247
Julian Stöhr;D (RL), WB/M (L);27;18K €;Regional Div. North;Germany;2,9;10,9;20%;0,0;0%;0;0,0;0,9;0,2;86%;17,9;0;1,1;10,0;2,0;1,3;0,0;0,1;0;49,4;3,8;21,3;1,1;1,9;21;1,8;0,3;0,5;0,7;0,0;12,1;0,0;3,8;0,1;7,6;2,1;0,1;7,6;24;0,3;54;-0.6;26;0,0;0;1426
Hamza Boutakhrit;D (RLC);32;0 € - 40K €;Regional Div. Southwest;Germany;3,1;15,5;8%;0,3;0%;0;0,0;0,4;0,0;88%;4,1;0;1,4;2,8;1,2;0,3;0,1;0,0;0;44,5;2,3;3,6;0,4;0,0;6;0,0;0,6;0,9;0,6;0,0;10,1;0,1;6,7;0,0;0,1;5,3;0,0;0,1;0;0,6;79;-1.22;13;0,1;0;1953
Robert Kampa;GK;20;70K € - 250K €;Regional Div. Northeast;Germany;0,0;3,9;0%;0,0;0%;60;-0,4;0,1;0,0;76%;7,9;-7.32;5,6;0,0;0,0;0,0;0,0;0,0;89;26,0;0,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;28;1590
Larry-Nana Oellers;D (RC);25;2K € - 22K €;Regional Div. Northeast;Germany;2,5;14,5;25%;0,1;15%;0;0,0;0,2;0,0;84%;3,0;0;0,8;2,8;1,0;0,5;0,3;0,2;0;48,3;2,9;3,2;0,2;0,0;11;0,0;0,8;0,6;0,2;0,1;10,0;0,1;6,2;0,0;0,2;4,4;0,0;0,2;0;1,0;72;0.94;14;0,1;0;2160
Sebastian Mai;DM, M (C), AM (RC);25;3K € - 28K €;Regional Div. West;Germany;1,2;12,0;41%;0,0;7%;0;0,0;1,3;0,1;90%;18,6;0;0,3;5,3;1,2;0,6;0,4;0,6;0;44,2;2,0;10,2;1,4;0,9;12;0,1;1,5;0,0;0,3;0,1;12,1;0,2;5,7;0,1;0,9;2,6;0,2;0,9;5;0,1;45;-1.82;17;0,2;0;1686
David Schiller;ST (C);27;16K € - 160K €;Regional Div. North;Germany;1,1;1,4;42%;0,0;20%;0;0,0;0,7;0,1;88%;23,9;0;0,1;1,3;0,4;0,1;1,0;1,3;0;23,7;0,4;3,8;0,8;1,0;1;0,2;3,2;0,0;0,1;0,6;9,9;0,5;10,6;0,1;0,3;3,6;0,1;0,9;21;0,1;34;1.1;2;0,6;0;1402
Mehdi Hetemaj;D (LC);28;16K € - 55K €;Regional Div. Southwest;Germany;3,6;14,0;0%;0,1;0%;0;0,0;0,3;0,1;89%;4,4;0;1,2;2,7;1,0;0,6;0,1;0,0;0;44,6;3,1;3,6;0,3;0,0;10;0,0;0,1;1,2;0,5;0,0;9,7;0,0;6,7;0,0;0,2;5,2;0,0;0,2;0;1,1;77;-0.06;15;0,0;0;1482
Phil Kemper;D/WB (L), DM, M (L);23;18K € - 180K €;Regional Div. Southwest;Germany;3,0;16,2;25%;0,1;25%;0;0,0;1,5;0,1;86%;10,4;0;1,7;7,3;1,3;0,8;0,1;0,1;0;55,5;6,4;10,8;1,8;1,1;14;0,1;0,2;0,5;0,6;0,1;11,0;0,0;6,0;0,1;2,6;4,2;0,1;7,1;4;0,8;70;0.69;21;0,0;0;1535
Nicolas Andermatt;DM, M (RC), AM (C);30;0 € - 75K €;Regional Div. Bavaria;Germany;3,2;13,1;41%;0,0;24%;0;0,0;0,7;0,3;89%;7,7;0;0,9;5,7;0,7;0,7;0,4;0,3;0;53,7;5,8;9,7;1,0;0,2;14;0,0;0,8;0,0;0,5;0,2;11,7;0,1;3,2;0,2;0,2;1,9;0,1;6,9;11;0,1;59;2.92;15;0,1;0;1870
Roko Ivanković;DM, M (C);25;12K € - 110K €;Regional Div. Southwest;Germany;2,9;15,4;21%;0,0;7%;0;0,0;0,7;0,1;88%;5,2;0;1,1;6,4;0,8;0,5;0,4;0,1;0;48,8;6,2;9,4;0,7;0,1;10;0,0;0,7;0,6;0,7;0,0;11,3;0,0;3,3;0,2;0,1;1,9;0,1;0,1;0;0,2;57;0.36;13;0,0;0;1886
Marius Grösch;D (C), DM;31;0 € - 60K €;Regional Div. Southwest;Germany;3,2;20,0;42%;0,0;8%;0;0,0;0,4;0,0;88%;3,2;0;1,0;2,1;0,7;0,5;0,1;0,2;0;43,8;2,5;4,0;0,4;0,0;11;0,0;0,5;1,0;0,7;0,0;10,1;0,0;6,7;0,1;0,0;5,1;0,0;0,0;0;1,4;76;0.12;13;0,0;0;1980
Nicolas Wähling;M (R), AM (RL), ST (C);28;16K € - 160K €;Regional Div. Northeast;Germany;1,4;5,9;36%;0,0;0%;0;0,0;2,3;0,5;91%;19,6;0;0,6;7,9;2,2;1,5;0,6;0,6;0;42,3;3,5;12,9;2,3;2,6;19;0,9;1,8;0,0;0,1;0,0;11,8;0,2;5,3;0,2;5,9;1,8;0,1;6,3;13;0,2;35;-2.76;26;0,2;0;1122
Roberto Desch;D (R), DM, M (C);32;10K € - 40K €;Regional Div. Bavaria;Germany;2,4;13,8;14%;0,1;0%;0;0,0;0,7;0,2;92%;6,3;0;0,8;6,0;1,4;0,6;0,1;0,1;0;51,6;4,3;8,9;0,7;0,3;14;0,0;0,6;0,1;0,5;0,0;11,5;0,1;2,6;0,1;0,2;1,3;0,0;0,2;25;0,0;52;-2.07;23;0,1;0;1950
Paul Wegener;D (RL), DM, M (C);25;5K € - 50K €;Regional Div. Northeast;Germany;1,5;11,0;13%;0,1;0%;0;0,0;0,6;0,3;89%;12,1;0;0,7;2,6;0,8;0,4;0,1;0,1;0;30,5;2,5;5,4;0,6;0,1;7;0,0;0,4;0,0;0,2;0,0;7,4;0,0;1,2;0,1;0,1;0,7;0,1;0,1;0;0,1;57;-0.63;11;0,0;0;1610
Nathan Fuakala;D (C);24;45K € - 160K €;Regional Div. Northeast;Germany;3,1;14,4;0%;0,0;0%;0;0,0;0,1;0,0;86%;3,8;0;0,8;2,4;0,8;0,3;0,1;0,0;0;48,0;2,7;3,4;0,1;0,0;5;0,0;0,3;1,1;0,7;0,0;9,3;0,0;6,8;0,0;0,0;5,0;0,0;0,0;0;1,0;74;-0.39;5;0,0;0;1411
Jamil Dem;D (RC), DM, M (C);32;0 € - 35K €;Regional Div. Northeast;Germany;1,8;14,7;40%;0,0;30%;0;0,0;0,7;0,3;85%;8,1;0;0,9;4,6;1,8;1,1;0,3;0,2;0;49,8;4,0;8,9;0,9;0,2;20;0,2;0,5;0,2;0,2;0,2;10,1;0,0;3,4;0,1;0,8;1,8;0,1;0,8;20;0,5;54;2.18;31;0,0;0;1685
Marco Schleef;D (RC);26;2K € - 20K €;Regional Div. Northeast;Germany;3,6;7,3;11%;0,2;11%;0;0,0;0,7;0,0;85%;16,5;0;0,9;3,7;1,7;1,1;0,3;0,1;0;47,7;4,9;9,4;0,7;0,9;16;0,2;1,3;0,5;0,4;0,1;11,1;0,2;5,9;0,1;2,3;3,5;0,0;2,3;8;0,6;60;-0.44;19;0,2;0;1348
Marcel Carl;AM (L), ST (C);32;Not for Sale;Regional Div. Southwest;Germany;0,4;3,3;59%;0,0;36%;0;0,0;1,4;0,1;88%;16,5;0;0,3;1,3;0,9;0,3;0,3;0,7;0;26,7;1,0;3,9;2,6;0,1;5;0,0;1,2;0,0;0,1;0,4;10,5;0,2;9,4;0,1;0,2;1,3;0,1;7,3;14;0,1;14;3.35;5;0,2;0;1679
